Date,City,Country,Cause of Death
6/1/2016,Queensland,Australia,Drowning
6/6/2016,New South Wales,Australia,Drowning
6/6/2016,Victoria,Australia,Homicide
7/16/2016,Victoria,Australia,Undetermined/Unknown
7/23/2016,Lithgow -  New South Wales,Australia,Homicide
10/27/2016,Goomboorian -  Queensland,Australia,Veh. Accid-Auto
10/30/2016,Wandandian -  Nowra -  New South Wales,Australia,Veh. Accid-Auto
11/7/2016,Nambour -  Queensland,Australia,Undetermined/unknown
12/6/2016,Tweed Heads -  New South Wales,Australia,Other Accident
12/15/2016,Liverpool -  New South Wales,Australia,Undetermined/Unknown
12/25/2016,Cottesloe -  Western Australia,Australia,Undetermined/Unknown
1/18/2017,Queensland,Australia,Drowning
2/10/2017,South Australia,Australia,Suicide
2/18/2017,New South Wales,Australia,Suicide
2/21/2017,Victoria,Australia,Air Accident
2/21/2017,Victoria,Australia,Air Accident
2/21/2017,Victoria,Australia,Air Accident
2/21/2017,Victoria,Australia,Air Accident
4/10/2017,Victoria,Australia,Veh. Accid-Bus
9/3/2017,Greensborough -  Victoria,Australia,Suicide
10/28/2017,Howard Springs -  Northern Territory,Australia,Unknown/Undetermined
1/9/2018,Wollongong -  New South Wales,Australia,Drowning
1/10/2018,Niagara Park -  New South Wales,Australia,Suicide
3/21/2018,Whitsundays -  Queensland,Australia,Air Accident
3/21/2018,Whitsundays -  Queensland,Australia,Air Accident
4/29/2018,Gerogery -  New South Wales,Australia,Veh. Accid-Auto
4/29/2018,Gerogery -  New South Wales,Australia,Veh. Accid-Auto
5/22/2018,Caringbah - New South Wales,Australia,Drug-Related
7/16/2018,Railway Estate -  Queensland,Australia,Undetermined/Unknown
7/23/2018,Kurnell -  New South Wales,Australia,Drowning
10/27/2018,Port Douglas -  Queensland,Australia,Drowning
11/23/2018,Horseshoe Bay -  Queensland,Australia,Drowning
1/31/2019,Sydney -  Australia,Australia,Veh. Accid-Auto
12/5/2002,Oberwart -  Austria,Austria,Other Accident
12/8/2002,Krems -  Austria,Austria,Veh. Accident-Auto
12/21/2002,Graz -  Austria,Austria,Suicide
9/24/2003,Vienna -  Austria,Austria,Other Accident
12/16/2003,Federal Highway B-154 Between Plomberg And Scharfling -  Austria,Austria,Veh. Accident-Auto
5/28/2004,Angath -  Tyrol -  A12 Austrian Highway -  Austra,Austria,Veh. Accident-Auto
1/22/2005,Gampberg Mountain -  St. Anton -  Tyrol -  Austria,Austria,Disaster
9/17/2005,Triesterstrasse -  Graz -  Austria,Austria,Veh. Accident-Auto
5/3/2006,Rosianfeld 2 -  St. Johann Im Pongau -  Austria,Austria,Other Accident
5/3/2006,Rosianfeld 2 -  St. Johann Im Pongau -  Austria,Austria,Other Accident
8/12/2006,Kufstein -  Austria,Austria,Suicide
9/14/2006,Brand -  Vorarlberg -  Austria,Austria,Other Accident
10/18/2006,Vienna -  Austria,Austria,Suicide
10/22/2007,Schottenfeldgasse 3 -  Neusiedl/zaya,Austria,Other Accident
5/19/2008,Vienna -  Austria,Austria,Suicide
6/11/2008,Salzburg -  Austria,Austria,Veh. Accident-Auto
6/30/2008,Haritzersteig-leiterschlucht -  Carinthia -  Austria,Austria,Other Accident - Mountain Climbing
9/13/2008,Vienna -   Austria,Austria,Other Accident
12/3/2008,Vienna -   Austria,Austria,Suicide
5/26/2009,Salzburg -  Austria,Austria,Veh. Accid-Auto
7/5/2009,Baden. Austria,Austria,Suicide
11/26/2009,Jennersdorf -  Austria,Austria,Suicide
2/3/2010,Salzburg -  Austria,Austria,Other Accident
10/8/2010,Vienna -  Austria,Austria,Suicide
11/16/2010,Reutte -  Austria,Austria,Other Accident
2/14/2011,Salzburg -  Austria,Austria,Other Accident
12/29/2011,Vienna -  Austria,Austria,Other Accident
6/28/2012,St. Nikola an der Donau -  Austria,Austria,Suicide
9/13/2012,Vienna -  Austria,Austria,Drug-Related
11/9/2012,Klagenfurt -  Austria,Austria,Suicide
8/19/2013,Vienna -  Austria,Austria,Suicide
1/1/2014,Rohrberg,Austria,Veh. Accid-Auto
1/5/2015,Soelden -  Tyrol,Austria,Natural Disaster
1/5/2015,Soelden -  Tyrol,Austria,Natural Disaster
1/7/2015,Hohenems,Austria,Suicide
6/7/2016,Innsbruck,Austria,Other Accident
4/29/2018,Reutte -  Tyrol,Austria,Other Accident
8/1/2017,Baku,Azerbaijan,Drowning
11/17/2002,Island Of San Salvador -  The Bahamas,Bahamas,Drowning
12/15/2002,Providenciales -  Turks And Caicos Islands -  British West Indies,Turks and Caicos,Drowning
1/1/2003,Andros -  The Bahamas,Bahamas,Drowning
1/21/2003,Nassau -  The Bahamas,Bahamas,Drowning
3/25/2003,Mermaid Reef -  Marsh Harbour -  Abaco -  The Bahamas,Bahamas,Drowning
5/31/2003,Green Turtle Cay -  Abaco -  The Bahamas,Bahamas,Maritime Accident
7/18/2003,Freeport -  Grand Bahamas -  The Bahamas,Bahamas,Air Accident
8/15/2003,Freeport -  Grand Bahamas -  The Bahamas,Bahamas,Drowning
8/29/2003,Cable Beach -  Nassau -  The Bahamas,Bahamas,Maritime Accident
12/10/2003,Nassau -  The Bahamas,Bahamas,Drowning
1/3/2004,Bimini -  The Bahamas,Bahamas,Drowning
1/23/2004,Freeport -  The Bahamas,Bahamas,Veh. Accident-Auto
5/27/2004,Marsh Harbour -  Abaco -  The Bahamas,Bahamas,Air Accident
5/27/2004,Marsh Harbour -  Abaco -  The Bahamas,Bahamas,Air Accident
5/28/2004,Cat Cay -  Bimini -  The Bahamas,Bahamas,Drowning
6/15/2004,Guana Cay -  Abaco -  The Bahamas,Bahamas,Drowning
8/1/2004,Harbour Island -  Eleuthera -  The Bahamas,Bahamas,Drowning
10/19/2004,New Bight -  Cat Island -  The Bahamas,Bahamas,Homicide
10/29/2004,Cabbage Beach -  Nassau -  The Bahamas,Bahamas,Drowning
11/23/2004,Paradise Island -  Nassau -  The Bahamas,Bahamas,Maritime Accident
1/9/2005,Greenwood Resort -  Cat Island -  The Bahamas,Bahamas,Other Accident
2/9/2005,Freeport -  The Bahamas,Bahamas,Suicide
3/3/2005,Big Whale Cay -  Berry Islands -  The Bahamas,Bahamas,Drowning
3/3/2005,Big Whale Cay -  Berry Islands -  The Bahamas,Bahamas,Drowning
3/25/2005,Gun Cay -  Bimini -  The Bahamas,Bahamas,Drowning
5/30/2005,Nassau -  The Bahamas,Bahamas,Other Accident
6/5/2005,Nassau Yacht Haven -  Nassau -  The Bahamas,Bahamas,Other Accident
6/9/2005,Andros -  The Bahamas,Bahamas,Drowning
6/22/2005,Freeport -  The Bahamas,Bahamas,Drowning
7/5/2005,Freeport -  The Bahamas,Bahamas,Drowning
7/11/2005,Nassau -  The Bahamas,Bahamas,Veh. Accident-Pedestrian
8/18/2005,West Bay Street -  Nassau -  The Bahamas,Bahamas,Veh. Accident-Auto
8/23/2005,Freeport -  Grand Bahamas -  The Bahamas,Bahamas,Homicide
9/8/2005,Norman's Cay -  Exuma -  The Bahamas,Bahamas,Air Accident
2/20/2006,San Salvador -  The Bahamas,Bahamas,Other Accident
3/24/2006,Freeport -  The Bahamas,Bahamas,Veh. Accident-Auto
3/25/2006,Freeport -  The Bahamas,Bahamas,Veh. Accident-Auto
5/3/2006,Nassau -  The Bahamas,Bahamas,Other Accident
5/28/2006,Freeport -  Grand Bahamas -  The Bahamas,Bahamas,Drowning
6/29/2006,Nassau -  The Bahamas,Bahamas,Other Accident
7/17/2006,Abaco -  Hope Town -  The Bahamas,Bahamas,Suicide
8/19/2006,Providenciales -  The Bahamas,Bahamas,Suicide
10/5/2006,Freeport -  Grand Bahamas -  The Bahamas,Bahamas,Drowning
3/5/2007,Freeport -  Grand Bahamas -  The Bahamas,Bahamas,Drowning
3/12/2007,Morgans Bluff -  Andros -  The Bahamas,Bahamas,Veh. Accident-Auto
4/10/2007,Big Whale Cay -  Berry Island -  The Bahamas,Bahamas,Air Accident
4/10/2007,Big Whale Cay -  Berry Island -  The Bahamas,Bahamas,Air Accident
4/10/2007,Fortune Bay -  Lucaya -  Freeport -  The Bahamas,Bahamas,Drowning - Ocean
5/6/2007,Treasue Cay -  Abaco -  The Bahamas,Bahamas,Maritime Accident
7/15/2007,Paradise Island -  Nassau,Bahamas,Other Accident
7/22/2007,Marsh Harbour Clinic -  Abaco,Bahamas,Drowning
8/19/2007,Winding Bay -  Marsh Harbour -  Abaco,Bahamas,Other Accident
11/3/2007,Freeport -  The Bahamas,Bahamas,Veh. Accid-Auto
11/4/2007,Freeport,Bahamas,Veh. Accid-Auto
11/4/2007,Nassau -  The Bahamas,Bahamas,Veh. Accid-Motorcy.
11/20/2007,Waters Off South Ocean -  Nassau -  The Bahamas,Bahamas,Drowning-Ocean
1/14/2008,Freeport -  The Bahamas,Bahamas,Drowning
2/18/2008,Nassau -  The Bahamas,Bahamas,Veh. Accid-Motorcy.
3/24/2008,The Bahamas,Bahamas,Air Accident
3/24/2008,The Bahamas,Bahamas,Air Accident
6/27/2008,Nassau -  The Bahamas,Bahamas,Suicide
7/28/2008,Fowl Cay - abaco,Bahamas,Drowning
8/8/2008,Alice Town - bimini,Bahamas,Drowning
10/27/2008,Nassau -  The Bahamas,Bahamas,Drowning
12/27/2008,Freeport -  The Bahamas,Bahamas,Veh. Accid-Auto
4/10/2009,Harbour Isl -  Eleuthera,Bahamas,Veh. Accid-Other
5/20/2009,Governors Harbour -  Eleuthera,Bahamas,Drowning
6/3/2009,Stuart's Cove -  Nassau,Bahamas,Drowning
6/7/2009,Rainbow Beach -  Eleuthera,Bahamas,Drowning
6/7/2009,Rainbow Beach -  Eleuthera,Bahamas,Drowning
6/10/2009,San Salvador,Bahamas,Drowning
8/7/2009,Nassau -  The Bahamas,Bahamas,Homicide
8/12/2009,Abaco -  The Bahamas,Bahamas,Drowning
11/11/2009,Nassau -  The Bahamas,Bahamas,Other Accident
12/12/2009,Chubb Cay - Berry Island -  The Bahamas,Bahamas,Air Accident
12/17/2009,Inagua -  The Bahamas,Bahamas,Air Accident
12/17/2009,Inagua -  The Bahamas,Bahamas,Air Accident
12/24/2009,,Bahamas,Air Accident
1/17/2010,Bimini -  The Bahamas,Bahamas,Air Accident
1/17/2010,Bimini -  The Bahamas,Bahamas,Air Accident
1/17/2010,Bimini -  The Bahamas,Bahamas,Air Accident
1/26/2010,The Bahamas,Bahamas,Veh. Accid-Motorcy.
3/17/2010,Nassau -  The Bahamas,Bahamas,Drowning
4/3/2010,Providenciales -  The Bahamas,Bahamas,Drowning
4/17/2010,Fresh Creek - Andros -  The Bahamas,Bahamas,Drowning
4/24/2010,Abaco -  The Bahamas,Bahamas,Drowning
4/30/2010,Freeport -  The Bahamas,Bahamas,Drowning
5/5/2010,Freeport -  The Bahamas,Bahamas,Drowning
5/9/2010,Nassau -  The Bahamas,Bahamas,Drowning
6/10/2010,Nassau -  The Bahamas,Bahamas,Drowning
7/28/2010,Guana Cay -  Abaco -  The Bahamas,Bahamas,Drowning
8/16/2010,Princess Cays -  Eleuthera -  The Bahamas,Bahamas,Drowning
12/14/2010,The Bahamas,Bahamas,Air Accident
12/24/2010,Half Moon Cay -  Eleuthera -  The Bahamas,Bahamas,Drowning
12/29/2010,Nassau -  The Bahamas,Bahamas,Drowning
4/4/2011,Freeport -  The Bahamas,Bahamas,Drowning
5/1/2011,Nassau -  The Bahamas,Bahamas,Drowning
5/6/2011,Nassau -  The Bahamas,Bahamas,Maritime Accident
6/7/2011,Nassau -  The Bahamas,Bahamas,Drowning
6/16/2011,The Bahamas,Bahamas,Maritime Accident
8/17/2011,Providenciales -  The Bahamas,Bahamas,Drowning
11/7/2011,Abaco -  The Bahamas,Bahamas,Drowning
12/7/2011,Providenciales -  The Bahamas,Bahamas,Drowning
12/18/2011,Abaco -  The Bahamas,Bahamas,Veh. Accid-Auto
12/28/2011,Windermere Island -  Eleuthera -  The Bahamas,Bahamas,Suicide
1/9/2012,Freeport -  The Bahamas,Bahamas,Homicide
1/28/2012,Nassau  -  The Bahamas,Bahamas,Other Accident
2/13/2012,Exuma Cays -  Exuma -  The Bahamas,Bahamas,Drowning
3/24/2012,Providenciales -  Turks & Caicos,Turks and Caicos ,Maritime Accident
3/25/2012,Treasure Cay -  Abaco -  The Bahamas,Bahamas,Air Accident
3/25/2012,Treasure Cay -  Abaco -  The Bahamas,Bahamas,Air Accident
3/25/2012,Treasure Cay -  Abaco -  The Bahamas,Bahamas,Air Accident
3/25/2012,Treasure Cay -  Abaco -  The Bahamas,Bahamas,Air Accident
4/7/2012,Providenciales -  Turks & Caicos,Turks and Caicos ,Drowning
5/15/2012,Freeport -  The Bahamas,Bahamas,Drowning
6/17/2012,Freeport -  The Bahamas,Bahamas,Drowning
6/21/2012,Nassau  -  The Bahamas,Bahamas,Drowning
7/5/2012,Grand Cay -  Abaco -  The Bahamas,Bahamas,Drowning
7/8/2012,Bimini -  The Bahamas,Bahamas,Suicide
9/8/2012,Exuma -  The Bahamas,Bahamas,Drowning
9/17/2012,Freeport -  The Bahamas,Bahamas,Suicide
1/31/2013,Nassau -  Bahamas,Bahamas,Other Accident
2/4/2013,Eleuthera -  Bahamas,Bahamas,Veh. Accid-Auto
2/28/2013,Nassau -  Bahamas,Bahamas,Other Accident
3/9/2013,Nassau -  Bahamas,Bahamas,Drowning
4/20/2013,Eleuthera -  Bahamas,Bahamas,Drowning
5/12/2013,Nassau -  Bahamas,Bahamas,Homicide
5/15/2013,Freeport -  Bahamas,Bahamas,Drowning
6/17/2013,Bimini -  Bahamas,Bahamas,Suicide
6/23/2013,Nassau -  The Bahamas,Bahamas,Drowning
7/11/2013,Abaco -  The Bahamas,Bahamas,Drowning
11/6/2013,Paradise Island -  Nassau -  The Bahamas,Bahamas,Drowning
11/10/2013,Freeport -  The Bahamas,Bahamas,Air Accident
11/10/2013,Freeport -  The Bahamas,Bahamas,Air Accident
11/10/2013,Freeport -  The Bahamas,Bahamas,Air Accident
11/10/2013,Freeport -  The Bahamas,Bahamas,Air Accident
11/17/2013,Long Island -  The Bahamas,Bahamas,Drowning
11/20/2013,Gregory Town -  Eleuthera -  The Bahamas,Bahamas,Veh. Accid- Auto
1/20/2014,Cowpen Rd. Nassau,Bahamas,Homicide
1/24/2014,Freeport,Bahamas,Homicide
2/25/2014,San Salvador,Bahamas,Drowning
3/1/2014,Nassau,Bahamas,Drowning
3/5/2014,Nassau,Bahamas,Drowning
3/14/2014,Bimini,Bahamas,Homicide
3/16/2014,Nassau,Bahamas,Homicide
3/19/2014,Nassau,Bahamas,Drowning
4/4/2014,Georgetown - Exuma,Bahamas,Drowning
4/28/2014,Grace Bay - Providenciales,Bahamas,Drowning
5/11/2014,Abaco,Bahamas,Drowning
5/26/2014,Turtle Rock - South Bimini,Bahamas,Maritime Accident
6/9/2014,Abaco,Bahamas,Drowning
8/1/2014,Eleuthera,Bahamas,Drowning
8/10/2014,Nassau,Bahamas,Homicide
8/18/2014,Freeport -  Grand Bahama,Bahamas,Air Accident
8/18/2014,Freeport -  Grand Bahama,Bahamas,Air Accident
8/18/2014,Freeport -  Grand Bahama,Bahamas,Air Accident
9/27/2014,Freeport,Bahamas,Drowning
10/24/2014,Eleuthera,Bahamas,Air Accident
11/9/2014,Freeport -  Grand Bahama,Bahamas,Air Accident
11/9/2014,Freeport - Grand Bahama,Bahamas,Air Accident
12/2/2014,Nassau,Bahamas,Air Accident
12/10/2014,Paradise Island,Bahamas,Drowning
12/15/2014,West End  - Grand Bahama,Bahamas,Drowning
1/12/2015,Providenciales,Bahamas,Drowning
1/31/2015,Hawksbill -  Grand Bahama,Bahamas,Homicide
2/2/2015,Providenciales,Bahamas,Drowning
2/23/2015,Nassau,Bahamas,Homicide
2/26/2015,Castaway Cay -  Abaco,Bahamas,Drowning
3/21/2015,Exuma,Bahamas,Other Accident
5/9/2015,Freeport,Bahamas,Drowning
6/8/2015,Providenciales,Bahamas,Drowning
7/9/2015,Abaco,Bahamas,Drowning
7/15/2015,Autec Base -  Andros,Bahamas,Maritime Accident
7/26/2015,Providenciales -  Turks and Caicos Islands,Turks and Caicos ,Other Accident
7/29/2015,Abaco,Bahamas,Drowning
10/3/2015,Providenciales -  Turks and Caicos Islands,Turks and Caicos ,Suicide
11/1/2015,Nassau,Bahamas,Drowning
12/25/2015,Nassau,Bahamas,Suicide
2/26/2016,Freeport,Bahamas,Drowning
2/27/2016,Bimini,Bahamas,Drowning
3/19/2016,Nassau,Bahamas,Drowning
4/2/2016,Nassau,Bahamas,Drowning
5/13/2016,Bimini,Bahamas,Drowning
7/28/2016,Nassau -  New Providence,Bahamas,Drowning
8/3/2016,Harbour Island -  Eleuthera,Bahamas,Drowning
8/21/2016,Castaway Cay -  Abaco,Bahamas,Drowning
9/20/2016,Little Exuma -  Exuma,Bahamas,Drowning
9/21/2016,Alice Town -  Bimini,Bahamas,Drowning
1/3/2017,Nassau,Bahamas,Drowning
1/16/2017,Abaco,Bahamas,Drowning
2/10/2017,Middle Caicos,Bahamas,Other Accident
3/2/2017,Bimini,Bahamas,Drowning
3/28/2017,Grand Turk,Bahamas,Drowning
3/30/2017,New Providence,Bahamas,Drowning
5/18/2017,Providenciales,Bahamas,Drowning
6/12/2017,Providenciales,Bahamas,Drowning
6/13/2017,Abaco,Bahamas,Drowning
6/20/2017,Nassau,Bahamas,Drowning
7/30/2017,Lower Bogue -  Eleuthera,Bahamas,Other Accident
8/1/2017,Nassau -  New Providence,Bahamas,Drowning
9/1/2017,Marsh Harbour -  Abaco,Bahamas,Drowning
10/1/2017,North Cat Island -  Cat Island,Bahamas,Homicide
10/22/2017,Castaway Cay -  Abaco,Bahamas,Drowning
1/19/2018,At sea,Bahamas,Homicide
3/3/2018,Marsh Harbour -  Central Abaco,Bahamas,Drowning
4/14/2018,Nassau -  Paradise Island,Bahamas,Veh. Accid-Auto
5/6/2018,Simms -  Long Island,Bahamas,Undetermined/Unknown
6/3/2018,Nassau -  New Providence,Bahamas,Drowning
6/16/2018,Nassau -  New Providence,Bahamas,Homicide
6/24/2018,Alice Town -  Bimini,Bahamas,Drowning
6/30/2018,Georgetown -  Exuma,Bahamas,Maritime Accident
7/3/2018,Great Stirrup Cay -  Berry Islands,Bahamas,Drowning
1/26/2019,Cat Island -  Bahamas,Bahamas,Veh. Accid-Motorcy.
3/25/2019,Nassau -  Bahamas,Bahamas,Other Accident
4/5/2019,Nassau -  Bahamas,Bahamas,Drowning
4/10/2019,Grand Turk -  Bahamas,Bahamas,Drowning
4/28/2019,Alice Town -  Bahamas,Bahamas,Homicide
3/6/2003,Shaikh Salman Highway In Isa Town -  Bahrain,Bahrain,Veh. Accident-Bus
4/13/2004,Manama -  Bahrain,Bahrain,Suicide
12/26/2008,Salmaniya -  Bahrain,Bahrain,Veh. Accid-Other
2/28/2009,Manama -  Bahrain,Bahrain,Veh. Accid-Pedestr.
10/24/2011,King Fahd Bridge -  Bahrain,Bahrain,Veh. Accid-Auto
9/10/2013,Manama -  Bahrain,Bahrain,Drowning
7/3/2014,Hidd,Bahrain,Other Accident
10/24/2015,Manama,Bahrain,Veh. Accid-Motorcy.
6/1/2017,Riffa,Bahrain,Other Accident
2/13/2003,Upazila-matlab -  Dist- Chandpur -  Bangladesh,Bangladesh,Drowning
4/13/2008,Dhaka -  Bangladesh,Bangladesh,Homicide
11/6/2008,Comilla -  Bangladesh,Bangladesh,Other Accident
11/9/2009,Moghbazar - Dhaka -  Bangladesh,Bangladesh,Suicide
4/11/2010,Dhaka -  Bangladesh,Bangladesh,Veh. Accid-Auto
6/8/2010,Noakhali -  Bangladesh,Bangladesh,Drowning
2/16/2011,Dinajpur -  Bangladesh,Bangladesh,Veh. Accid-Motorcy.
8/31/2011,Pabna -  Bangladesh,Bangladesh,Drowning
4/21/2013,Dhaka -  Bangladesh,Bangladesh,Suicide
3/19/2014,Rangamati,Bangladesh,Drowning
1/4/2015,Dhaka,Bangladesh,Veh. Accident-Auto
2/26/2015,Dhaka,Bangladesh,Veh. Accident-Auto
6/18/2015,Dhaka ,Bangladesh,Other Accident
8/31/2015,Dhaka,Bangladesh,Veh. Accid-Motorcy.
4/21/2016,Dhaka,Bangladesh,Veh. Accid-Motorcy.
7/1/2016,Dhaka,Bangladesh,Terrorist Action
8/2/2016,Comilla,Bangladesh,Drowning
3/8/2017,Narayanganj ,Bangladesh,Other Accident
2/21/2018,Dhaka -  Dhaka,Bangladesh,Drowning
8/27/2018,Dhaka -  Dhaka Division,Bangladesh,Veh. Accid-Motorcy.
10/27/2002,St. John's -  Antigua,Antigua & Barbuda,Veh. Accident-Auto
11/18/2002,Tortola -  British Virgin Islands,British Virgin Islands,Drowning
12/24/2002,Police Marine Base -  Road Reef Marina -  Tortola -  British Virgin Islands,British Virgin Islands,Drowning
11/17/2003,Cooper Island Beach Club -  Tortola -  British Virgin Islands,British Virgin Islands,Drowning
1/22/2004,St. Kitts And Nevis,British Virgin Islands,Homicide
1/22/2004,St. Kitts And Nevis,British Virgin Islands,Homicide
2/20/2004,St. Kitts And Nevis,British Virgin Islands,Other Accident
2/21/2004,St. Lucia,British Virgin Islands,Drug-Related
6/2/2004,Virgin Gorda -  British Virgin Islands,British Virgin Islands,Other Accident
6/11/2004,Tortola -  British Virgin Islands,British Virgin Islands,Veh. Accident-Auto
11/9/2004,St. Michael -  Barbados,Barbados,Drowning
1/19/2005,Road Town -  Tortola -  British Virgin Islands,British Virgin Islands,Other Accident
3/25/2005,Prospect -  St. James -  Barbados,Barbados,Veh. Accident-Auto
4/23/2005,Accra Beach -  Christ Church -  Barbados,Barbados,Drowning
10/24/2006,Barbados -  British Virgin Islands,British Virgin Islands,Suicide
1/10/2007,Stoney Ground -  Barbados,Barbados,Drowning
2/22/2007,Anguilla -  Barbados,Barbados,Drowning
4/4/2007,Blefton Beach -  St Michael -  Barbados,Barbados,Drowning - Ocean
6/7/2007,Barbados -  British Virgin Islands,British Virgin Islands,Vehicle Acid.-Auto
1/2/2008,Gallion Bay -  Barbados,Barbados,Drowning
4/10/2008,Stoney Ground -  Barbados,Barbados,Drowning
4/24/2008,Barbados -  British Virgin Islands,Barbados,Drowning
6/22/2008,West Farm -  Barbados,Barbados,Veh. Accident-other
7/27/2008,Barbados,Barbados,Drowning
3/12/2009,The Valley -  Barbados,Barbados,Veh. Accid-Other
8/4/2009,St. James -  Barbados,Barbados,Veh. Accid-Auto
9/2/2009,Grand Case -  Barbados,Barbados,Suicide
9/21/2009,Vieux Fort -  Barbados,Barbados,Suicide
11/28/2009,St. John's -  Barbados,Barbados,Homicide
1/19/2010,St. Paul's -  Barbados,Barbados,Homicide
2/6/2010,Tortola -  Barbados,Barbados,Drowning
2/23/2010,Tortola -  Barbados,Barbados,Other Accident
3/5/2010,St. John's -  Barbados,Barbados,Drowning
4/6/2010,Portsmouth -  Barbados,Barbados,Drowning
4/10/2010,St. Philip -  Barbados,Barbados,Drowning
7/20/2010,St. Michael -  Barbados,Barbados,Drowning
9/3/2010,St. Michael -  Barbados,Barbados,Other Accident
11/11/2010,St. Michael -  Barbados,Barbados,Drowning
12/2/2010,Cooper Island -  Barbados,Barbados,Drowning
12/20/2010,Barbados,Barbados,Drug-Related
7/18/2011,La Plaine -  Barbados,Barbados,Drowning
8/16/2011,Bridgetown -  Barbados,Barbados,Maritime Accident
1/6/2012,Virgin Gorda -  Barbados,Barbados,Drowning
2/26/2012,Stoney Ground -  Anguilla,Anguilla,Vehicle Accident - Auto
3/9/2012,Jost Van Dyke -  British Virgin Islands,British Virgin Islands,Drowning
